BIBLIOTECA_ID,Tipo,Indirizzo,CAP,COMUNE,PROVINCIA,Telefono,Fax,Mail,Web,Generale_Storica,Informativa_Divulgativa,Specializzata,CENTROCAT,Edificio_Monumentale,Secolo_Costruzione,Denominazione_Edificio,Centro_Storico,Periferia,Frazione,Superficie_Adibita_Al_Pubblico,Superficie_Totale,Posti_Lettura,Nome_Sistema,Lun_Apertura_Mattina,Lun_Chiusura_Mattina,Lun_Apertura_Pomeriggio,Lun_Chiusura_Pomeriggio,Lun_Apertura_Sera,Lun_Chiusura_Sera,Mar_Apertura_Mattina,Mar_Chiusura_Mattina,Mar_Apertura_Pomeriggio,Mar_Chiusura_Pomeriggio,Mar_Apertura_Sera,Mar_Chiusura_Sera,Mer_Apertura_Mattina,Mer_Chiusura_Mattina,Mer_Apertura_Pomeriggio,Mer_Chiusura_Pomeriggio,Mer_Apertura_Sera,Mer_Chiusura_Sera,Gio_Apertura_Mattina,Gio_Chiusura_Mattina,Gio_Apertura_Pomeriggio,Gio_Chiusura_Pomeriggio,Gio_Apertura_Sera,Gio_Chiusura_Sera,Ven_Apertura_Mattina,Ven_Chiusura_Mattina,Ven_Apertura_Pomeriggio,Ven_Chiusura_Pomeriggio,Ven_Apertura_Sera,Ven_Chiusura_Sera,Sab_Apertura_Mattina,Sab_Chiusura_Mattina,Sab_Apertura_Pomeriggio,Sab_Chiusura_Pomeriggio,Sab_Apertura_Sera,Sab_Chiusura_Sera,Dom_Apertura_Mattina,Dom_Chiusura_Mattina,Dom_Apertura_Pomeriggio,Dom_Chiusura_Pomeriggio,Dom_Apertura_Sera,Dom_Chiusura_Sera,Direttore_Responsabile,Personale_Tempo_Pieno,Personale_Tempo_Parziale,Personale_Contratto_A_Termine,Obiettori_Di_Coscienza,Volontari,Fondo_Moderno,Fondo_Ragazzi,Fondo_Antico,Incunaboli,Cinquecentine,Musicali_1,Stampati_Totali,Manoscritti_Totale,Codici,Codici_Antichi_XVI_Sec,Pergamene,Carteggi,Autografi,Musicali,Cessati,Correnti,Periodici_Totale,Dischi_CD,Audiocassette,Nastri_Magnetici,VHS_Videonastri,DVD,Diapositive,Microfilm,Filmine,Microfiches,CDROM,Altre_Risorse_Elettroniche,Materiale_Audio_Video,Stampe_Incisioni,Disegni,Fotografie,Carte_Geografiche_Mappe,Manifesti,Materiali_Grafici_Totale
200812044001,Biblioteca Comunale,"via Vecchio Asilo, 32",21050,Castelseprio,VA,0331855231,0331855231,biblioteca.castelseprio@gmail.com,www.castelseprio.net - www.comune.castelseprio.va.it,0,1,0,0,0,0,,1,0,0,90,90,12,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,20:00,22:00,00:00,00:00,15:00,19:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,5683,1250,0,0,0,0,5683,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,0,0,19,0,20,0,0,0,0,0,0
200812046001,Biblioteca Comunale,"via Marconi ,1",21043,Castiglione Olona,VA,0331824867,,biblioteca@castiglioneolona.it,www.comune.castiglione-olona.va.it,0,1,0,0,1,19,castello di Monteruzzo,0,1,0,435,674,50,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,09:30,12:30,14:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Tenti Emma,1,1,0,0,1,16569,5398,0,0,0,0,16569,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0
200812047001,Biblioteca Comunale,"Piazza  del Comune, 1",21040,Castronno,VA,0332896219,,biblioteca@comune.castronno.va.it,,0,1,0,0,0,0,,1,0,0,136,136,16,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,19:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:30,13:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Schianni Fabrizia,0,1,0,0,1,15060,0,0,0,0,0,15060,0,0,0,0,0,0,0,0,25,25,0,0,0,0,88,0,0,0,0,0,0,88,0,0,0,0,0,0
200812048001,Biblioteca Comunale,via Fermi,21044,Cavaria con Premezzo,VA,0331212084,,bibcav@tin.it,http://www.sbgallarate.it/biblioteche/cavaria_con_premezzo,0,1,0,0,0,0,,0,1,0,180,180,16,Antonio Panizzi di Gallarate,09:00,12:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,18:00,19:00,19:00,20:00,09:00,12:00,00:00,00:00,00:00,00:00,09:00,12:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Riccardi Paola,0,1,0,1,0,10403,3823,0,0,0,0,10403,0,0,0,0,0,0,0,0,16,16,0,0,0,890,287,0,0,0,0,81,0,1258,0,0,0,0,0,0
200812050001,Biblioteca Comunale,"via Magenta, 128",21040,Cislago,VA,0296380722,0296380722,biblioteca@comunedicislago.it,www.comunedicislago.it/biblioteca,0,1,0,0,1,19,villa Isacchi,1,0,0,120,120,24,di Saronno,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Giachino Stefania,0,1,0,0,1,16497,6283,12,0,0,0,16509,0,0,0,0,0,0,0,0,5,5,4,0,0,0,15,0,0,0,0,0,0,19,0,0,0,0,0,15
200812051001,Biblioteca Comunale,"via alle Scuole, 10",21033,Cittiglio,VA,0332601434,,biblioteca.cittiglio@virgilio.it,www.sblaghi.it,0,1,0,0,0,0,,1,0,0,132,141,12,dei Laghi,00:00,00:00,00:00,00:00,00:00,00:00,09:30,12:30,15:00,18:30,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,15:00,20:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Margheritis Norberto,0,1,0,1,0,11654,0,0,0,0,0,11654,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,59,0,135,0,0,0,0,0,0
200812052001,Biblioteca Comunale,via Albuzzi,21050,Clivio,VA,0332487913,,biblioteca@comune.clivio.va.it,,0,1,0,0,1,19,casa Albuzzi o palazzo Reale,1,0,0,120,120,2,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:30,18:30,00:00,00:00,00:00,00:00,16:00,18:30,00:00,00:00,00:00,00:00,16:00,18:30,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,00:00,00:00,16:00,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Bernasconi Daniela,0,1,1,0,0,8123,0,0,0,0,0,8123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0
200812053001,Biblioteca Comunale,"contrada Motto dei Grilli, 30",21034,Cocquio Trevisago,VA,0332975018,0332975018,bibliococquio@libero.it,www.sblaghi.it,0,1,0,0,0,0,,0,0,1,153,153,20,dei Laghi,00:00,00:00,14:30,18:00,00:00,00:00,10:30,12:30,14:30,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:30,12:30,14:30,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Marinello Michela,0,1,0,0,1,17368,0,0,0,0,0,17368,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812055001,Biblioteca Civica,via Stazione 8,21025,Comerio,VA,0332747785,0332747785,bibliotecacomerio@gmail.com,www.bibliotecacomerio.com,0,1,0,0,1,19,,1,0,0,80,140,20,dei Laghi,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Maganza Mina,0,0,0,0,1,5887,1500,0,0,0,0,5887,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,980,0,0,0,0,0,1050,0,0,52,0,9,61
200812057001,Biblioteca Comunale,"via IV Novembre, 30",21020,Crosio della Valle,VA,0332949888,0332966201,biblioteca@comune.crosiodellavalle.va.it,,0,1,0,0,0,0,,0,1,0,40,40,6,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,1053,264,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812058001,Biblioteca Comunale,"via Madonna, 19",21050,Cuasso al Monte,VA,0332929070,,biblioteca@comune.cuassoalmonte.va.it,www.comunecuassoalmonte.it,0,1,0,0,0,0,,0,0,1,80,80,8,Valli dei Mulini,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,15:30,18:30,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,15:30,18:30,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Massironi Elena,0,1,0,0,0,10743,2429,0,0,0,0,10743,0,0,0,0,0,0,0,0,1,1,214,0,0,10,0,0,0,0,0,0,0,224,0,5,0,0,0,5
200812060001,Biblioteca Comunale,"via Giuseppe Garibaldi, 26",21035,Cunardo,VA,0332990020,0332990020,biblioteca.cunardo@libero.it,www.sblaghi.it,0,1,0,0,0,0,,1,0,0,35,35,6,dei Laghi,00:00,00:00,14:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,1,0,1,5937,1210,0,0,0,0,5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812062001,Biblioteca Comunale,"via Asilo, 12",21030,Cuveglio,VA,0332624000,,biblioteca@comune.cuveglio.va.it,www.sblaghi.it,0,1,0,0,1,0,,1,0,0,116,158,24,dei Laghi,09:00,12:00,00:00,00:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,8344,0,0,0,0,0,8344,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,291,0,0,0,0,0,0
200812064001,Biblioteca Comunale,"via Piave, 8",21020,Daverio,VA,0332949004,0332949004,biblioteca@comune.daverio.va.it,,0,1,0,0,0,0,,1,0,0,190,205,15,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Pozzi Andrea,0,1,0,0,1,8915,2491,0,0,0,0,8915,0,0,0,0,0,0,0,0,4,4,0,0,0,6,32,0,0,0,0,10,1,48,0,0,0,1,0,1
200812067001,Biblioteca Comunale,"piazza Giacomo Matteotti, 4",21054,Fagnano Olona,VA,0331610904,0331614588,bibliofagnano@webmail.it,,0,1,0,0,0,0,,1,0,0,500,600,100,Busto Arsizio-Valle Olona,08:30,12:30,15:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,18:00,22:00,08:30,12:30,15:00,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Landoni Ramona,1,1,0,0,0,24617,0,0,0,0,0,24617,0,0,0,0,0,0,0,0,24,24,0,0,0,3048,1563,0,0,0,0,82,0,4693,0,0,0,0,0,0
200812068001,Biblioteca Comunale,"Via Aldo Moro, 3",21010,Ferno,VA,0331242283,0331242216,cristina.dealberti@comune.ferno.va.it,http://www.sbgallarate.it/biblioteche/ferno/,0,1,0,0,0,0,,0,0,0,40,80,6,Antonio Panizzi di Gallarate,00:00,00:00,15:00,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,De Alberti Cristina,0,2,0,0,0,6421,1010,0,0,0,0,6421,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812070001,Biblioteca Civica Luigi Majno,"Piazza San Lorenzo, 5",21013,Gallarate,VA,0331795364,0331775115,info@sbgallarate.it,http://gallarate.comuninrete.comune.gallarate.va.it,0,1,0,0,1,20,ex casa della cultura fascista/arch. Paolo Mezzano,1,0,0,450,990,60,Antonio Panizzi di Gallarate,00:00,00:00,14:00,18:20,00:00,00:00,10:00,13:00,13:00,18:20,00:00,00:00,10:00,13:00,13:00,18:20,00:00,00:00,10:00,13:00,13:00,18:20,00:00,00:00,10:00,13:00,13:00,18:20,00:00,00:00,09:00,12:20,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Mariani Giovanni,6,3,0,0,1,91257,9301,8192,0,22,0,99471,0,0,0,0,0,0,0,620,116,736,957,79,288,0,70,7445,713,0,8531,67,0,18150,150,0,3171,519,3840,7680
200812070002,Biblioteca della Galleria d'Arte Moderna,"viale Milano, 21",21013,Gallarate,VA,0331791266,0331791266,biblioteca@gam.gallarat.va.it,www.gam.gallarate.va.it,0,0,1,0,0,0,,1,0,0,40,40,4,Antonio Panizzi di Gallarate,08:00,14:30,00:00,00:00,00:00,00:00,08:00,14:30,00:00,00:00,00:00,00:00,08:00,14:30,00:00,00:00,00:00,00:00,08:30,14:30,00:00,00:00,00:00,00:00,08:00,14:30,00:00,00:00,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Zanella Emma,1,0,0,0,0,20163,0,0,0,0,0,20163,0,0,0,0,0,0,0,113,151,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812071001,Biblioteca Comunale,"via Carletto Ferrari, 10",21020,Galliate Lombardo,VA,0332949564,,galliatelombardo@bibliotechevalbossa.it,www.bibliotechevalbossa.it,0,1,0,0,0,0,,1,0,0,52,70,12,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Andriolo Massimo,0,1,0,0,1,3110,888,0,0,0,0,3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812072001,Biblioteca Comunale,"via De Ambrosis, 11",21026,Gavirate,VA,0332748229,0332748299,biblioteca@comune.gavirate.va.it,www.sblaghi.it,0,1,0,0,1,18,villa De Ambrosis,1,0,0,320,340,65,dei Laghi,09:00,12:30,14:30,18:30,00:00,00:00,09:00,12:30,14:30,18:30,00:00,00:00,09:00,12:30,14:30,18:30,00:00,00:00,09:00,12:30,14:30,18:30,00:00,00:00,09:00,12:30,14:30,18:30,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Antonello Letizia,2,1,0,0,0,32811,6271,0,0,0,0,32811,0,0,0,0,0,0,0,0,47,47,193,7,0,128,293,0,0,0,0,0,0,621,0,0,0,0,0,0
200812073001,Biblioteca Comunale,"viale Giacomo Matteotti, 13",21045,Gazzada Schianno,VA,0332464237,,biblioteca@comune.gazzada-schianno.va.it,www.comune.gazzada-schianno.va.it,0,1,0,0,0,0,,1,0,0,195,202,20,Valli dei Mulini,00:00,00:00,14:30,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Pala Cristina,0,1,0,0,0,8809,4235,0,0,0,0,8809,0,0,0,0,0,0,0,0,1,1,0,0,0,0,118,0,0,0,0,0,0,118,0,0,0,0,0,0
200812074001,Biblioteca Comunale,via Rocco Cellina,21036,Gemonio,VA,0332601359,,bibliogemonio@libero.it,www.sblaghi.it,0,1,0,0,1,19,,1,0,0,85,85,0,dei Laghi,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:30,18:30,00:00,00:00,00:00,00:00,10:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Peloso Zoraide,0,0,0,0,0,10744,0,1638,0,10,0,12392,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812075001,Biblioteca Comunale,via Alessandro Manzoni,21040,Gerenzano,VA,029688965,,biblioteca@comunegerenzano.it,www.comunegerenzano.it,0,1,0,0,0,0,,0,1,0,123,123,7,di Saronno,00:00,00:00,14:30,17:15,00:00,00:00,00:00,00:00,14:30,17:15,00:00,00:00,00:00,00:00,14:30,17:15,00:00,00:00,00:00,00:00,14:30,17:15,00:00,00:00,00:00,00:00,14:30,17:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Mazzucchelli Paola,1,0,0,0,1,19035,6319,0,0,0,0,19035,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
200812077001,Biblioteca Comunale,via Delle Scuole,21010,Golasecca,VA,,,,,0,1,0,0,0,0,,0,1,0,44,56,12,,00:00,00:00,17:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,15:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,7762,2450,0,0,0,0,7762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812078001,Biblioteca Comunale,"piazza Martiri, 19",21050,Gorla Maggiore,VA,0331614801,,biblioteca@comune.gorlamaggiore.va.it,,0,1,0,0,0,0,,1,0,0,500,610,44,Busto Arsizio-Valle Olona,00:00,00:00,14:00,19:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,14:00,19:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,14:00,19:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Omodei Maria Grazia,0,2,0,1,0,36127,0,0,0,0,0,36127,0,0,0,0,0,0,0,0,22,22,0,0,0,2140,466,0,0,0,0,0,0,2606,0,0,0,0,0,0
200812079001,Biblioteca Comunale,"Via Vittorio Veneto, 2",21055,Gorla Minore,VA,0331603286,0331366934,biblioteca@comune.gorlaminore.va.it,www.comune.gorlaminore.va.it,0,1,0,0,1,20,,1,0,0,440,480,60,Busto Arsizio-Valle Olona,00:00,00:00,14:30,19:00,00:00,00:00,00:00,00:00,14:30,19:00,00:00,00:00,00:00,00:00,14:30,19:00,00:00,00:00,00:00,00:00,14:30,19:00,00:00,00:00,00:00,00:00,14:30,19:00,00:00,00:00,10:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Marongiu Monica,2,0,0,0,1,28922,7469,0,0,0,0,28922,0,0,0,0,0,0,0,0,50,50,335,353,0,470,152,0,0,0,0,203,0,1513,0,0,0,0,0,0
200812080001,Biblioteca Comunale F.Peluso,"piazza Parrocchetti, 1",21040,Gornate Olona,VA,0331863832,,bilbio.gornateolona@libero.it,,0,1,0,0,0,0,,1,0,0,200,200,23,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:30,18:30,00:00,00:00,00:00,00:00,16:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Francesca Cioni,0,0,0,0,0,6144,1057,0,0,0,0,6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812082001,Biblioteca Comunale,"via Patrioti, 28",21020,Inarzo,VA,0332947322,0332969623,biblioteca@comune.inarzo.va.it,,0,1,0,0,0,0,,1,0,0,42,42,12,Valli dei Mulini,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:30,17:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:30,11:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,1,0,0,0,3618,898,0,0,0,0,3618,0,0,0,0,0,0,0,1,0,1,0,18,0,66,0,0,0,0,0,0,0,84,0,0,0,0,0,0
200812083001,Biblioteca Comunale,"via Porro, 30",21056,Induno Olona,VA,0332273235,,biblioteca@comune.induno-olona.va.it,,0,1,0,0,1,20,,1,0,0,500,540,80,Valli dei Mulini,09:00,12:00,14:30,18:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Turuani Rossana,1,1,0,0,1,34381,11803,0,0,0,0,34381,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812084001,Biblioteca Comunale,"piazza Carlo Locatelli, 25",21027,Ispra,VA,03321793150,,biblioteca@comune.ispra.va.it,www.sblaghi.it,0,1,0,0,1,20,,1,0,0,136,162,24,dei Laghi,09:00,12:00,14:00,18:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,09:00,12:00,14:30,17:30,00:00,00:00,09:00,12:00,14:30,17:30,00:00,00:00,09:00,12:00,14:30,17:30,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Cavazzi Irene,0,2,0,0,0,12414,0,10,0,0,0,12424,4,0,0,0,0,0,4,0,21,21,20,7,0,45,187,0,0,0,0,17,0,276,0,0,0,0,0,0
200812085001,Biblioteca Comunale,"via Rimembranze, 8",21040,Jerago con Orago,VA,0331217210,,biblioteca@comune.jeragoconorago.va.it,www.comune.jeragoconorago.va.it,0,1,0,0,0,0,,0,1,0,150,150,28,Antonio Panizzi di Gallarate,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Chiarello Katia,0,1,0,0,1,15565,6245,0,0,0,0,15565,0,0,0,0,0,0,0,0,0,0,48,0,0,278,104,0,0,0,0,81,0,511,0,0,0,0,0,0
200812086001,Biblioteca Comunale,"via Meneganti, 2",21037,Lavena Ponte Tresa,VA,0332523394,0332553301,biblioteca.lpt@libero.it,www.sblaghi.it,0,1,0,0,0,0,,1,0,0,36,52,1,dei Laghi,00:00,00:00,15:00,18:00,00:00,00:00,10:00,12:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,10:00,12:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Tartaglia Vito,0,1,0,0,1,7100,0,0,0,0,0,7100,0,0,0,0,0,0,0,0,0,0,164,0,0,0,12,0,0,0,0,0,0,176,0,0,0,0,0,0
200812087001,Biblioteca Comunale,"via Roma, 16/a",21014,Laveno Mombello,VA,0332667403,0332667403,bibliotecalaveno@tin.it,www.sblaghi.it,0,1,0,0,1,18,villa Frua,1,0,0,458,476,50,dei Laghi,08:00,13:00,13:00,20:00,20:00,20:30,08:00,13:00,13:00,20:00,20:00,20:30,08:00,13:00,13:00,20:00,20:00,20:30,08:00,13:00,13:00,20:00,20:00,20:30,08:00,13:00,13:00,20:00,20:00,20:30,08:00,13:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Fontana Liviana,2,1,0,0,0,54252,8096,0,0,0,0,54252,0,0,0,0,0,0,0,0,21,21,182,96,0,135,314,0,0,0,0,65,5,792,0,0,24,0,0,24
200812087050,Museo Internazionale Design Ceramico  - Civica Raccolta di Terraglia,Palazzo Perabo',21014,Laveno Mombello,VA,0332666530,0332666530,museodellaterraglia@tiscali.it,www.midec.org,0,0,1,0,1,16,Palazzo Perabo',0,0,1,15,15,4,dei Laghi,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,17:30,00:00,00:00,00:00,00:00,14:30,17:30,00:00,00:00,00:00,00:00,14:30,17:30,00:00,00:00,10:00,12:00,14:30,17:30,00:00,00:00,10:00,12:00,14:30,17:30,00:00,00:00,10:00,12:00,14:30,17:30,00:00,00:00,Emma Zanella,1,0,0,0,1,1023,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
